"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1211","RPL22",0.368238438109776,14.1801248976753,2.43006027200729,0.0206817505051363,0.03661228805639,-5.03396814034932
"2240","CLU",-1.47990700535968,13.6597541586681,-2.42678069749023,0.0208403937018177,0.0368102234823116,-5.03678258987464
"392","DARS1",0.27786105200555,17.2519661682752,2.42958842747628,0.0207045070967745,0.0366250770699131,-5.05066320871569
"742","UAP1",-0.660360142127376,16.0861098552473,-2.44085982003459,0.0201670927153428,0.035835723152056,-5.05167342521004
"1045","LSS",-0.537604632084331,15.2065371222287,-2.42567319196242,0.0208942171404496,0.0368364297101454,-5.05371744763326
"26","EEF2",0.184670619383402,21.0502546618448,2.4283810943248,0.0207628395172064,0.0367007313205193,-5.05392817270986
"124","PLS3",0.389609682476883,19.3917988791003,2.43917719338383,0.0202465031528155,0.0359226895668464,-5.05806951528238
"684","DYNC1LI1",0.473283676968463,15.7596145919944,2.41114881765897,0.0216119005775588,0.0379173077097348,-5.05826577559932
"19","PKM",-0.190208606944068,22.1521563773048,-2.4255112845795,0.0209020962477415,0.0368364297101454,-5.06825374929699
"1777","EIF4G3",-0.656651130466909,14.1564823946252,-2.42147444596666,0.0210994233739816,0.0371564154711342,-5.07181257401442
"1876","AGK",0.638586370187565,14.5420584132982,2.4095272613898,0.0216934024786065,0.0380320022636091,-5.0742898712795
"1381","WASHC2A",1.13248186770196,15.5536838792348,2.41999613361385,0.0211721090878907,0.0372565919621241,-5.08195098927143
"178","ATP2A2",-0.287901827464805,17.9953459268226,-2.41432112291061,0.0214532610175583,0.0376670063137769,-5.08889901437224
"2407","PNMA2",-0.549524497795442,14.0468740717115,-2.41740820005423,0.0212999019385871,0.0374535188450323,-5.09010748671802
"1551","PIP4K2C",0.908791007392349,14.3258728604439,2.41576835474648,0.0213812410516354,0.0375685293589839,-5.10190833516529
"1256","UBC",-1.06778668549091,14.6345584416285,-2.40140749210263,0.0221057363067918,0.0386973468533148,-5.10876143105254
"2463","RAP2B",-5.18921109628358,10.2147461332172,-2.40863724391651,0.0217382549075614,0.0380823217474218,-5.1156237983752
"1539","CYGB",-0.647346903617132,13.2910871244738,-2.37202001324075,0.0236583201999814,0.041201121884458,-5.12430491637291
"1795","TAF15",0.599352900603472,12.6769228890269,2.36926868880306,0.02380862792549,0.0414017290916707,-5.12813780429087
"1996","NOL6",0.387668608391706,15.2076411218453,2.38441657075371,0.0229917047739592,0.0401588443385154,-5.14583646472202
"616","PRPS1",-0.845028173437786,15.3825723413679,-2.39037086022212,0.0226776202776407,0.0396690123254279,-5.15352183904224
"2697","CTTNBP2NL",-0.491927975058831,13.969361632194,-2.37964552532488,0.0232462189936504,0.0405433316472098,-5.15664577720252
"35","HSP90B1",0.179846891904612,21.1681482324843,2.38403915558589,0.023011745663799,0.0401640979091325,-5.15728240530987
"1423","FAM98B",-7.19835310331854,8.9137675151266,-2.38862794878189,0.0227691517112127,0.0397995995070716,-5.16126184628972
"1412","IVD",1.49342390366484,12.9044699528094,2.35467286131854,0.0246205909038653,0.0426250758820224,-5.16457712420438
"45","DPYSL2",-0.212843402151352,20.7993377209987,-2.37520414309655,0.0234854427407175,0.0409302838008958,-5.17069189773121
"1378","ETFB",0.604027037869595,13.0974344175149,2.35274628152398,0.0247296199485949,0.042751058532835,-5.17170567485351
"1289","LAMTOR1",0.972073694327622,14.4325677959073,2.36852937895181,0.0238491645520875,0.0414416580794564,-5.18177315686661
"871","MGST3",0.38542097670796,15.0591789687823,2.35306734899455,0.0247114197825581,0.0427509375255114,-5.18657819925229
"2360","ACSS3",-0.401850989481537,15.6698422911454,-2.35700391112531,0.0244892542791004,0.0424912888816179,-5.1879311762183
"1309","COL5A2",0.431384244373241,15.8451516754622,2.37087342614537,0.023720854532516,0.0412795387362898,-5.19664163859282
"10","CLTC",0.156388154777165,20.2901664579692,2.36421247248546,0.0240871142571395,0.0418243117955338,-5.19791515237405
"780","RAB5C",-0.234147650645604,17.1139395209461,-2.34391500436893,0.0252350162110033,0.043433699434705,-5.19808046165268
"1540","CARHSP1",-0.419798393100057,13.2496209619877,-2.33303269581797,0.0258706341517316,0.0443335431175749,-5.20004164022499
"1814","CLINT1",0.747358832396943,12.5118947137824,2.33261772745211,0.0258951558167034,0.0443433387187993,-5.20280520556379
"1336","SRSF7",-0.277396495472839,15.7843982533516,-2.3556044810557,0.0245680249890397,0.0425653217664626,-5.20379707128714
"417","PDXK",-0.291311307037399,16.6868835907739,-2.3564529320288,0.0245202402815686,0.0425137695470138,-5.20391409606401
"1005","FARSA",-0.285646293898949,17.512407105409,-2.3519454644612,0.0247750683128572,0.042798249876716,-5.21461455505973
"1402","TNPO2",0.284432164257162,16.6015193230037,2.34427747025385,0.0252140904315032,0.0434293829346126,-5.2178210171469
"1897","GLIPR2",-0.5633322010436,12.8320755339181,-2.33743734861044,0.0256116417432404,0.043953603515692,-5.2236638388959
"720","MAT2A",0.248542950836308,16.6734253679269,2.34929978814093,0.0249257552357352,0.0429955602383787,-5.23359556269227
"32","COL1A2",-1.25984353438492,18.3425687730546,-2.35026831227517,0.0248704960382826,0.0429316468947807,-5.23466384234655
"2302","HIBCH",-1.61583107382068,10.8341393610221,-2.30843428404033,0.0273610235371426,0.0465157126896772,-5.23645264209475
"561","PPP1CA",-0.268639326078272,16.3222283624561,-2.34283320617706,0.0252975637590866,0.0434989969574797,-5.23955461864691
"1395","TBCA",0.625019506045562,13.5522793025733,2.31385586643338,0.0270260339872959,0.046012554615194,-5.24048160298445
"562","LONP1",-0.516216191065569,16.2358536744978,-2.34502372274005,0.0251710574282062,0.0433869542512502,-5.24074253850108
"3094","EBNA1BP2",-0.429908571172689,13.7502678488713,-2.31667562900589,0.0268532732262382,0.045751458285744,-5.24108896275334
"27","COL6A3",0.706203878012548,18.1789082034583,2.32234667006444,0.0265088363638992,0.0452955334391842,-5.24360103318461
"1756","H1-0",-0.462034235806686,14.2130451883053,-2.30336265809259,0.0276777757899841,0.0469526584984047,-5.25335861616143
"1048","SH3BGRL3",-1.02498786283706,15.1359496352484,-2.33839529742236,0.025555625981658,0.0438894144681352,-5.25403810233079
"315","HSPB1",-0.37076595477618,20.6693377404285,-2.34262101066087,0.0253098489506625,0.0434989969574797,-5.26106383217125
"1958","GSTM5",0.54672783504715,12.3722812012931,2.28828398095712,0.0286391449879378,0.0483400886768485,-5.26257884268976
"103","RPN1",0.208845130094491,19.4937093734696,2.33602336674263,0.0256945268272755,0.0440637776427023,-5.26258381111297
"530","SLC25A4",-0.339539102938494,17.3218466981858,-2.32813617254252,0.0261613255699758,0.0447341593139978,-5.26477424024447
"1205","FLOT2",-0.523928379649498,15.2991423425882,-2.3287290407028,0.0261259724437171,0.0447061270118178,-5.26833897923025
"938","ARFIP1",-1.61017907662667,16.7700914477468,-2.31881268393727,0.0267230052511532,0.0456044196272281,-5.26964522275058
"1161","MESD",0.593788997503104,14.7850500287551,2.31731757237365,0.0268140823194706,0.0457177195295095,-5.27351149376491
"758","MAP2K2",0.369099914175879,15.5309353944462,2.31162317814075,0.027163536847117,0.0462132899606796,-5.28635380866247
"3151","BST2",-0.818341990876348,11.624184914826,-2.27745812142922,0.0293478011372069,0.0494300822010955,-5.29618438697712
"471","HADHB",-0.403534803038284,17.7463317059148,-2.31872580369001,0.0267282900444568,0.0456044196272281,-5.30363426315273
"1880","BST1",-0.676222378527638,14.9800449357886,-2.29695063326164,0.0280829744324621,0.0475715903101621,-5.31101616624902
"1477","FAM160B1",-0.333278578292073,15.0125825435737,-2.30189970554799,0.0277697580399698,0.0470748306673248,-5.31904159891576
"1221","GSTT2B",0.502181864988964,14.7312787072229,2.2951812243138,0.0281957268659222,0.0477283014715324,-5.32012528447026
"494","PSMD11",0.239178270142676,17.7786687921055,2.30484503581466,0.0275848524823891,0.0468287128534727,-5.32113793279342
"190","INF2",-0.513549312751364,17.1475843515658,-2.2872569115272,0.0287057088955248,0.0484177836735676,-5.33128714869747
"2777","CASP3",-5.21196529176351,10.6967241288138,-2.30628151878796,0.0274950745912869,0.0467099321947079,-5.33574921064456
"698","AK2",-0.48714962704204,16.8530446040106,-2.29189341149044,0.0284063204426691,0.0480502895292782,-5.34885201488675
"83","LMO7",-0.590157959838622,18.3448201489561,-2.29079768702884,0.0284768187681823,0.0481005291227606,-5.35319352685909
"1063","RBMX",-0.772021715573097,15.5540241543696,-2.27325986015158,0.0296268353364408,0.0498288714146415,-5.35353745569921
"8","SPTAN1",-0.139943346809972,20.2121733020627,-2.28267609441823,0.02900428862217,0.048886427856381,-5.35688306798888
"382","SEPTIN9",-0.222333716921644,17.9768235483448,-2.2911513684108,0.0284540458939656,0.0480965162852837,-5.36088112638971
"2402","GNL1",-4.64462472043285,9.53651294243117,-2.27428639156991,0.0295583882579148,0.0497492359116082,-5.38537059516403
